,date,speaker,title,party,media,score,field,subject,link,knesset,gender,main-quote
147,01/01/2018,מיכל רוזין,על הבנייה ביהודה ושומרון,מרצ,ערוץ הכנסת,TRUE,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/47yD8LjyGP,הכנסת ה-20,female,"""מ-1995 עד היום נבנו פחות מ-50 אלף יחידות דיור בגדה המערבית [...] זה לא שאני לא מוטרדת מהבנייה, ולא שאני לא מוטרדת מ-400 אלף ישראלים שגרים מעבר לקו הירוק"""
148,05/01/2018,מיכל רוזין,על עונש מוות ויאיר לפיד,מרצ,כאן 11,untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/QrxOMLEW9B,הכנסת ה-20,female,"""רק לפני חצי שנה העלה יאיר לפיד עם ח""כ ביטן הצעה אותו הדבר"""
0,16/01/2018,מיכל רוזין,"על אמנת הפליטים של האו""ם",מרצ,ערוץ הכנסת,mostly untrue,דת ומדינה,הגירה,https://www.thewhistle.co.il/feed/LK0ZaL3xPk,הכנסת ה-20,female,"""אנחנו, כמי שיזמנו ב-1948 את אמנת הפליטים, בגלל השואה [...] אנחנו צריכים להיות אלה שאומרים עד כאן"""
1,16/01/2018,מיכל רוזין,על מדיניות גירוש הזרים במדינה,מרצ,ערוץ הכנסת,mostly true,דת ומדינה,הגירה,https://www.thewhistle.co.il/feed/QXx46B3W78,הכנסת ה-20,female,"""יש למעלה מ-100,000 שוהים בלתי חוקיים במדינת ישראל. רק בשנתיים האחרונות נכנסו למעלה מ-20,000 אוקראינים וביקשו בקשות מקלט [...] דווקא את אותם 38,000 פליטים, מבקשי מקלט מסודן ואריתריאה, מבקשים לגרש [...] מתוך 46,000 שהיו פה בדקו רק 2,000 בקשות מקלט"""
2,15/05/2019,מיכל רוזין,על יוקר המחיה ומדד המחירים,מרצ,טוויטר,half true,כלכלה,יוקר המחיה,https://www.thewhistle.co.il/feed/YXylJB40w2,הכנסת ה-21,female,"""מעל 50% מתלמידי כיתות א' לומדים בחינוך לא ציוני [...] ורק 50% מהצעירים במדינת ישראל מתגייסים ו-43% מסיימים שירות מלא"""
3,18/06/2019,מיכל רוזין,על הטיפול בתלונות על פגיעה מינית בישראל:,מרצ,גל״צ,TRUE,חוק ומשפט,תקיפות והטרדות מיניות,https://www.thewhistle.co.il/feed/KRxooaoxOn,הכנסת ה-21,female,"""מרכזי הסיוע מקבלים כ-40 אלף פניות בשנה, למשטרה מגיעות כ-6,000-5,000, והמציאות העגומה היא שרוב המקרים שמגיעים למשטרה נסגרים. כמעט 90% מהתיקים נסגרים על ידי המשטרה והפרקליטות"""
4,27/11/2017,מיקי לוי,על חוק ההמלצות,יש עתיד,ועדה בכנסת,TRUE,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/qX0nzDL0N9,הכנסת ה-20,male,"""נטלתם את סמכותו של היועמ""ש לאשר פרסום [של סיכום החקירה המשטרתית] כאשר יש עניין לציבור"""
5,24/04/2018,מיקי לוי,על מספר שוטרים לנפש בישראל,יש עתיד,רדיו קול הים האדום,untrue,חוק ומשפט,משטרת ישראל,https://www.thewhistle.co.il/feed/AqW783byaJ,הכנסת ה-20,male,"""מספר השוטרים לאלף נפש הוא בין המספרים הקטנים בעולם. אפילו בפולין יש יותר שוטרים לאלף נפש מאשר במשטרת ישראל"""
6,24/08/2017,מיקי מכלוף זוהר,על מספר הנרצחים בטרור,ליכוד,103FM,untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/VnWb2BeWve,הכנסת ה-20,male,"""אני יודע שאנחנו בתכנית סאטירה, אבל כשאנחנו מדברים על עשרות אלפי יהודים שנרצחו בגלל טרור, אני אומר את זה ברצינות"""
7,04/09/2017,מיקי מכלוף זוהר,על הסמכות לעצור חשודים,ליכוד,ערוץ הכנסת,untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/3wW6KMmyD2,הכנסת ה-20,male,"""יש לה [למשטרה] הרבה סמכות בבית המשפט. להאריך מעצר כמעט על כלום, רק עם ראיות לכאורה ורק עם השערות [...] ואפילו לא לחשוף בפני השופט נתונים בשם טענה שמדובר בחומר חסוי. גם זה היא רשאית לעשות"""
8,26/12/2017,מיקי מכלוף זוהר,על החשדות נגד בנימין נתניהו,ליכוד,103FM,untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/OZWqmXQWjw,הכנסת ה-20,male,"""בוא תיתן לי דבר אחד שראש הממשלה חשוד בו, שיש בו מונח של שחיתות. האם יש משהו בדברים שראש הממשלה חשוד בהם שיש בהם רבב של שחיתות?"""
9,26/12/2017,מיקי מכלוף זוהר,על הגידול בתקציב הביטחון כהונת נתניהו,ליכוד,103FM,untrue,כלכלה,תקציב המדינה,https://www.thewhistle.co.il/feed/kDy83QkWwa,הכנסת ה-20,male,"""התקציב הביטחוני שעלה בשנים האחרונות, לא היה כזה דבר מעולם. וזה פעולתו של בנימין נתניהו. כי זה באמת הבייבי שלו, הנושא של ביטחון אזרחי ישראל"""
10,27/12/2017,מיקי מכלוף זוהר,על ועדת האתיקה,ליכוד,רדיו חיפה,untrue,"כנסת, ממשלה ומנהל ציבורי",ועדת האתיקה בכנסת,https://www.thewhistle.co.il/feed/Z8yXDEjy42,הכנסת ה-20,male,"""כמובן שהטיעון הזה הופרך לחלוטין על ידי ועדת האתיקה - אגב אמר את זה אתמול גם יו""ר ועדת האתיקה במהלך הדיון לגברת שפיר - שאני לא פעלתי בשום דבר שהוא קשור לניגוד עניינים ואני נקי כפיים"""
11,31/01/2018,מיקי מכלוף זוהר,על קרית גת,ליכוד,103FM,half true,"כנסת, ממשלה ומנהל ציבורי",ועדת האתיקה בכנסת,https://www.thewhistle.co.il/feed/RVxBj3mxZk,הכנסת ה-20,male,"""מה שמבקר המדינה אמר זה שהגשתי ניירת בשם עמותה לעיריית קרית גת כדי לקבל כספים כשעמדתי בראשה בזמנו, אבל בטח ובטח שלא העברתי כספים [...] ואני הקפדתי לא להשתתף בדיונים מתוך חשש לניגוד עניינים"""
12,08/02/2018,מיקי מכלוף זוהר,על פרסום המלצות המשטרה בחקירות נתניהו,ליכוד,כאן ב׳,mostly untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/Gkxzv9Exo5,הכנסת ה-20,male,"""לכל היותר יוגש כתב אישום במה שקשור לקבלת מתנות, שזה הפרת אמונים, שזו עבירה שאין עמה קלון [...] ולכן גם אם יורשע חלילה ראש הממשלה, עדיין הוא יוכל להמשיך לכהן בתפקידו"""
13,13/02/2018,מיקי מכלוף זוהר,על דחיית העתירה נגד פרסום המלצות המשטרה,ליכוד,103FM,untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/KRxooldxOn,הכנסת ה-20,male,"""בית המשפט העליון דחה את העתירה מתוך הנחה שהוא סמוך ובטוח שהמלצות המשטרה יישארו חסויות, ולכן בעיניו העתירה התייתרה"""
14,26/06/2018,מיקי מכלוף זוהר,על ההחלטה לא לפצל את התאגיד,ליכוד,גל״צ,untrue,תקשורת,תאגיד השידור,https://www.thewhistle.co.il/feed/Z909O25yqO,הכנסת ה-20,male,"""לא רצינו לחסל את התאגיד ולסגור אותו, לא הייתה שום מטרה כזאת ומעולם לא הצבנו מטרה כזאת"""
15,14/08/2018,מיקי מכלוף זוהר,על הערכת תאגיד השידור לגבי העלות הכוללת של האירוויזיון,ליכוד,גל״צ,untrue,תקשורת,תאגיד השידור,https://www.thewhistle.co.il/feed/AqW78DPyaJ,הכנסת ה-20,male,"""מי קבע שהאירוויזיון יעלה 150 מיליון שקל? לא עשו אירוויזיונים ב-40-30 מיליון שקל?"""
16,14/08/2018,מיקי מכלוף זוהר,על כהונת ראשי תאגיד השידור,ליכוד,גל״צ,mostly untrue,תקשורת,תאגיד השידור,https://www.thewhistle.co.il/feed/KRxooR6xOn,הכנסת ה-20,male,"""ראשי התאגיד - ואנחנו נצטרך לעשות שינוי חקיקתי בעניין הזה - תפקידם מובטח לשנים ארוכות בלי שלממשלה יש שום השפעה על העניין הזה"""
17,03/02/2019,מיקי מכלוף זוהר,על עמדתו של בנימין נתניהו על הקמת מדינה פלסטינית:,ליכוד,103FM,untrue,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/N1xgV2VyeO,מע׳ בחירות,male,"""אני לא שמעתי את ראש הממשלה מדבר על מדינה פלסטינית מאז נאום בר-אילן"""
18,01/05/2019,מיקי מכלוף זוהר,"על החשדות נגד רה""מ נתניהו:",ליכוד,כאן ב',untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/GkxzvZ4xo5,הכנסת ה-21,male,"""מעולם לא היה במדינת ישראל [ש]יחסי תקשורת-פוליטיקה נחשבים כשוחד"""
19,27/05/2019,מיקי מכלוף זוהר,"על מספר המתגייסים לצה""ל:",ליכוד,103FM,untrue,דת ומדינה,חוק הגיוס,https://www.thewhistle.co.il/feed/47yD86zyGP,הכנסת ה-21,male,"""רה""מ היחיד שכיבד את ההחלטה על 18 שרים היה בנימין נתניהו. כל [משך כהונת] הממשלה שכיהנתי בה כשר המשפטים, מ-96' עד 99', [היא] מנתה 18 שרים"""
20,04/06/2019,מיקי מכלוף זוהר,על התחייבות הליכוד לשמור על תיק המשפטים במפלגה:,ליכוד,רשת,untrue,"כנסת, ממשלה ומנהל ציבורי",משרד המשפטים,https://www.thewhistle.co.il/feed/7nya1g2y9A,הכנסת ה-21,male,"""התחייבנו גם לפני הבחירות שתיק המשפטים יעבור לאחד מאנשי הליכוד"""
21,15/08/2017,מיקי רוזנטל,על יוזמת שקד לאיסור הדחה של שר מכהן,עבודה,פייסבוק,mostly untrue,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/AqW78ewyaJ,הכנסת ה-20,male,"""הפתרון של איילת שקד לקרנבל השחיתות השלטונית – איסור להדיח פוליטיקאי מכהן. וואו! איך לא חשבו על זה קודם? כמה עגמת נפש היינו חוסכים לאולמרט, לקצב, להירשזון, אפילו דרעי"""
22,06/01/2018,מיקי רוזנטל,על תביעות ביטוח לאומי,עבודה,טוויטר,untrue,"עבודה, רווחה ובריאות",ביטוח לאומי,https://www.thewhistle.co.il/feed/RVxBjLmxZk,הכנסת ה-20,male,"""על פי נתוני הביטוח הלאומי מאז חוקק החוק ובגלל שעמלת התיווך הוזלה - יותר משתמשים במייצגים"""
23,01/01/2018,מירב בן ארי,על חוק המרכולים,כולנו,רדיו קול הים האדום,untrue,דת ומדינה,השבת,https://www.thewhistle.co.il/feed/1l0L1L1Wva,הכנסת ה-20,female,"""אני לא כל כך נבהלת מהחוק הזה. כי בסוף, הסמכות לסגור עסקים תכלס בשטח נמצאת אצל ראש הרשות. כדי לסגור עסק הוא צריך לשלוח פקחים. עכשיו מה האינטרס של אותו ראש רשות, לשלוח פקחים שאגב רובם אני מניחה יהודים [...] שהם בכלל לא ילכו ויסגרו וגם בכלל לא עובדים בשבת"""
24,06/08/2017,מירי רגב,"על מעורבות נתניהו בתיקים 3,000 ו-4,000",ליכוד,גל״צ,half true,חוק ומשפט,חקירות נתניהו,https://www.thewhistle.co.il/feed/rVxwgPGxmA,הכנסת ה-20,female,"""מנדלבליט אמר דבר מאוד פשוט – לנתניהו אין קשר לצוללות ואין קשר לבזק"""
25,03/09/2017,מירי רגב,על סעיפי חוק הנכבה,ליכוד,גל״צ,half true,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/jKx28nZWZq,הכנסת ה-20,female,"""יש חמישה חוקים בתוך חוק התקציב שזה חוק שאין לבזות את דגל וסמלי המדינה, שאין לעשות דה-לגיטימציה כנגד חיילי צה""ל, שאין לחתור נגד מדינת ישראל ואז אין לתקצב אותם"""
26,03/09/2017,מירי רגב,על סמכותה לשלול תקציבים מתוקף חוק הנכבה,ליכוד,גל״צ,TRUE,חוץ ובטחון,סכסוך ישראלי-פלסטיני,https://www.thewhistle.co.il/feed/NR0d2AAyBV,הכנסת ה-20,female,"""לצערי זה לא בסמכותה של שרת התרבות אלא של שר האוצר, כי הוא הממונה על חוק התקציב. וחוקי הנכבה נמצאים כחלק מחוק התקציב"""
27,07/01/2018,מירי רגב,על מסחר בשבתון באירופה,ליכוד,אולפן ynet,untrue,דת ומדינה,השבת,https://www.thewhistle.co.il/feed/jKx28OjWZq,הכנסת ה-20,female,"""גם מי שנוסע לברלין, ללונדון ולפריז יודע שביום ראשון אתה לא עושה קניות. אז מה שטוב שם יכול להיות גם טוב כאן"""
28,08/04/2018,מירי רגב,על כרמי גילון,ליכוד,גל״צ,untrue,"כנסת, ממשלה ומנהל ציבורי",רצח רבין,https://www.thewhistle.co.il/feed/a5xQzkQ0qA,הכנסת ה-20,female,"״כרמי גילון צריך להתחבא, בתקופתו נרצח ראש ממשלה בישראל. הוא, אחרי שבעה חודשים הודח מתפקידו״"
